name,seed_name,n_tri,gap_stored,gap_new,gap_physical,err_stored,err_new,nu_min,nu_max,nu_min_sim,nu_max_sim
goal1/design_g1_29.npz,bravais_phi1.4_psi1.2_eta0.2_s0,120,0.00047186692085970927,0.0006218918152625622,7.469001830923518e-13,nan,nan,0.1880795075023128,0.48809820275875077,0.18816974117611987,0.4882934905914789
goal1/design_g1_3.npz,flipped_s307_f8,72,0.01853716560184024,0.03585928278575519,0.0345152917024084,nan,nan,0.2230718265024658,0.25666424387232917,0.2233964047849201,0.2569952427508792
goal1/design_g1_30.npz,random_uniform_n51_s1006,102,0.0025019724757883444,0.00746049967331687,1.4889589664299265e-11,nan,nan,0.09989664858487735,0.3315748858530697,0.10082502101845875,0.3325425581135389
goal1/design_g1_31.npz,bravais_phi1.4_psi0.8_eta0.0_s0,120,0.0016723779022128071,0.004282411002465709,5.167815246415423e-13,nan,nan,0.08540069551304666,0.3637865890929054,0.08581577451250974,0.36428554281829634
goal1/design_g1_32.npz,random_uniform_n54_s1002,108,0.0020011691636993567,0.004590444634883522,1.6117853132193724e-11,nan,nan,0.1362692673060513,0.30255734920004407,0.1369091954138368,0.30332595037986165
goal1/design_g1_33.npz,tiling_kagome_r3,108,0.0012875050912398989,0.003651079723624925,1.0563693443756812e-12,nan,nan,0.12688742293208075,0.1678494196483265,0.127406905896802,0.16834485229077456
goal1/design_g1_34.npz,auxetic_rotating_squares_t15.0_r4,64,0.21462773269304655,0.2587957940600432,0.31388727306234887,nan,nan,0.16607618826903703,0.3620746591696029,0.16558354720904717,0.3590673340542313
goal1/design_g1_35.npz,bravais_phi0.8_psi1.0_eta0.0_s0,60,0.0009348297014832307,0.0019315948186948027,4.703493274894809e-13,nan,nan,0.19991372884117029,0.339291174244907,0.20028581582077198,0.3396287204663094
goal1/design_g1_36.npz,random_graded_n61_s1003,122,0.0014318715393861758,0.0026882767717446186,9.986631697228018e-12,nan,nan,0.2001126759841095,0.3535067127303546,0.20061051273352587,0.35403096803936
goal1/design_g1_37.npz,bravais_phi1.0_psi1.0_eta0.0_s0,72,0.0008861936467142173,0.0005573460257731567,4.61780297598566e-13,nan,nan,0.27932068191048837,0.3081751481578352,0.2794494031169056,0.30828636949083266
goal1/design_g1_38.npz,random_graded_n55_s1011,110,0.001609894887281138,0.0025590871390716364,5.888533369324283e-11,nan,nan,0.2139454441039934,0.32814348650093295,0.21439758655039434,0.3287984066843289
goal1/design_g1_39.npz,random_poisson_disk_n41_s1040,82,0.007430577791233961,0.0004962094387668583,3.7836198410155743e-13,nan,nan,0.253297425206057,0.34477303758053746,0.25340951058649647,0.3449228096546113
goal1/design_g1_4.npz,flipped_s308_f8,108,0.0006932153369829663,0.0014555076638020715,1.1025634238487401e-07,nan,nan,0.20317159795079698,0.263422050175699,0.2034524595663281,0.2637247203012432
goal1/design_g1_40.npz,bravais_phi1.2_psi0.8_eta0.2_s1,120,0.0006037571777693929,0.0010168347368069556,3.9688363785361e-13,nan,nan,0.2999522643118382,0.38887042918795967,0.3001969840831835,0.3890772805624342
goal1/design_g1_41.npz,tiling_square_r6,72,0.0028205638762267005,0.0021748219416411916,0.0024877081492773205,nan,nan,0.30014308554024577,0.43099353580309585,0.300257116730474,0.43110135389095344
goal1/design_g1_42.npz,bravais_phi0.8_psi1.2_eta0.2_s0,60,0.00041966378211300004,0.0005848892992887766,4.2902628547423505e-13,nan,nan,0.2377429474527792,0.4379286345650628,0.2378502327207331,0.43804243536021636
goal1/design_g1_43.npz,bravais_phi1.4_psi1.0_eta0.0_s0,120,4.5019160823278614e-05,6.135347020548922e-05,4.695396318496827e-13,nan,nan,0.21519981965430046,0.4965015248850109,0.21521040615003176,0.4965222698580186
goal1/design_g1_44.npz,random_poisson_disk_n62_s1012,116,0.0003373607476693796,0.0006151886629468028,2.7951820907943357e-13,nan,nan,0.27041351978552197,0.3138986579702266,0.27055757814851933,0.3140560500144907
goal1/design_g1_45.npz,bravais_phi1.4_psi1.2_eta0.0_s0,120,0.0016446973555480082,0.0022937769772924657,3.4789369484248164e-13,nan,nan,0.3999245630994705,0.5639004139521441,0.4002400576053939,0.5644674300053283
goal1/design_g1_46.npz,auxetic_reentrant_honeycomb_v1.5_r4,128,0.0017084369707242586,0.0014703156546790547,2.4862135336902967e-12,nan,nan,0.3816423992950325,0.6852915162164239,0.38187569414158895,0.6850811545643177
goal1/design_g1_47.npz,flipped_s312_f8,100,0.0019322500720874713,0.0005001123909123141,2.453137937290256e-13,nan,nan,0.3357095661747186,0.36659519854229744,0.3358394867640613,0.3667253481711044
goal1/design_g1_48.npz,random_blue_noise_n45_s1045,90,0.00011694930747135901,0.0001890622538391268,4.122546385620288e-13,nan,nan,0.27476337443810805,0.3666483052325559,0.27479789359920687,0.3666891087306879
goal1/design_g1_49.npz,flipped_s309_f8,104,0.004853493212077342,0.000607007826779618,2.99473762049238e-13,nan,nan,0.2847024788774165,0.3105093422677922,0.2848492879707632,0.3106659168070378
goal1/design_g1_5.npz,random_graded_n68_s1035,136,0.02910483045106249,0.10295997553519498,4.0546611347748693e-10,nan,nan,-0.6345800855556081,-0.08475670663763853,-0.6277365637104826,-0.07428384912976328
goal1/design_g1_50.npz,random_poisson_disk_n47_s1032,96,0.0013771815816192023,0.0013956257323786822,4.869735387662928e-13,nan,nan,0.4499820947690237,0.5963695780689481,0.45034273020392196,0.5966710706819077
goal1/design_g1_51.npz,bravais_phi1.4_psi0.8_eta0.2_s0,120,0.0008760145058118729,0.0009168751467218729,5.705138314759463e-13,nan,nan,0.4396158071977028,0.5546995260532882,0.43982933161693233,0.5550054869892005
goal1/design_g1_52.npz,random_graded_n52_s1015,104,0.061583949734933474,0.0013899164720600611,7.724391490098214e-12,nan,nan,0.3754355498336543,0.4230470568218233,0.3757431339569722,0.42325948425825843
goal1/design_g1_53.npz,random_blue_noise_n41_s1009,82,3.415967934999875e-05,4.21174089710756e-05,5.092662594040096e-13,nan,nan,0.34034749295680805,0.3449524595734731,0.3403583666883057,0.34495822498830314
goal1/design_g1_54.npz,flipped_s302_f8,104,0.005340551725308618,0.0006488061713518202,3.278809864081455e-13,nan,nan,0.28227371752021235,0.3047551541945358,0.2824312698309261,0.3049199943630019
goal1/design_g1_55.npz,flipped_s314_f8,72,0.026063283350481026,0.028682483845934102,0.03207134183177894,nan,nan,-0.8008811822460111,-0.1033287813045992,-0.7993094762650059,-0.09981127586388079
goal1/design_g1_56.npz,bravais_phi1.0_psi1.2_eta0.2_s1,72,0.024907829276388294,0.12236349393983328,0.13605598291065574,nan,nan,-0.2261009183366774,0.16513115087599223,-0.22519940023214796,0.165999430911363
goal1/design_g1_57.npz,random_poisson_disk_n53_s1024,100,0.0009756195410108859,0.002522678065784256,2.2151947322357955e-13,nan,nan,0.15063680432997148,0.23010764141195217,0.15102487676709833,0.23056803728915976
goal1/design_g1_58.npz,random_blue_noise_n63_s1021,126,0.0013356437498850404,0.00015438081368484503,6.986978003825282e-13,nan,nan,0.27074821525547893,0.4012044480168725,0.2707785863281588,0.4012410670141754
goal1/design_g1_59.npz,bravais_phi1.2_psi1.2_eta0.2_s1,60,0.00043230164414514993,0.0006219348751548535,6.405853224776981e-13,nan,nan,0.19174317584267705,0.4302859220223371,0.19183586584921017,0.4304806213750715
goal1/design_g1_6.npz,random_blue_noise_n57_s1029,114,0.0021852136677517203,0.016155367490552894,1.467313046714403e-12,nan,nan,-0.0668813242469887,0.260763770360923,-0.06595648753013607,0.2615686732243032
goal1/design_g1_60.npz,random_poisson_disk_n56_s1020,110,0.004463237899446804,0.01418171291896075,1.9642306901769015e-12,nan,nan,-0.6558209125853192,-0.0913190010975323,-0.6549895939303285,-0.08977799515529847
goal1/design_g1_61.npz,bravais_phi1.4_psi1.0_eta0.2_s0,120,0.012109492805403854,0.023612271245360174,4.826812078826198e-12,nan,nan,-0.20006902543557578,0.030741650834513076,-0.19898711672050526,0.03203977894473829
goal1/design_g1_62.npz,tiling_honeycomb_r3,72,0.10478592012224919,0.2005442000882245,0.1805032704544891,nan,nan,-0.07498039062763058,0.10512043356808393,-0.07377815848150054,0.10675878430955299
goal1/design_g1_63.npz,bravais_phi0.8_psi0.8_eta0.2_s0,120,0.012270730370973482,0.0010109109294100752,1.2767220713666863e-12,nan,nan,0.20759779987898658,0.33474199496677315,0.20778379736281272,0.3349841118515514
goal1/design_g1_64.npz,bravais_phi0.8_psi1.2_eta0.2_s1,60,0.0005401561202838523,0.0008642785960195217,2.6646192940128174e-13,nan,nan,0.2064057634018224,0.35986345996553193,0.20653658040770337,0.3600326815707453
goal1/design_g1_65.npz,random_uniform_n48_s1010,96,0.005786350027868592,0.04521407695535053,1.82860586626134e-11,nan,nan,-0.4356052928376733,-0.00777921703753758,-0.4340797293684968,-0.0056251214130677634
goal1/design_g1_66.npz,bravais_phi1.0_psi0.8_eta0.2_s1,96,0.0031788352327167813,0.01891503767855134,2.757918547103994e-12,nan,nan,-0.24578006775121303,0.055460057477044813,-0.24451941552266265,0.05635514169477719
goal1/design_g1_67.npz,random_blue_noise_n60_s1025,120,0.002127270808526316,0.000554824917911913,5.666641069853659e-13,nan,nan,0.233144325049093,0.3751998892562337,0.23325345956960825,0.3753503056124853
goal1/design_g1_68.npz,flipped_s303_f8,102,0.0008320441748366214,0.0016326332050963799,9.241100361835623e-13,nan,nan,0.22115039454566565,0.2518352907666139,0.22148154832783146,0.2521832187341272
goal1/design_g1_69.npz,random_graded_n65_s1039,130,0.0017830039080175136,0.0028924759587691676,2.3164054983353503e-11,nan,nan,0.1984720063101289,0.30162026047049634,0.1989708421862414,0.3021942032965823
goal1/design_g1_7.npz,bravais_phi0.8_psi1.2_eta0.0_s0,60,0.0006806434546763329,0.0008517597111113902,4.595617545377577e-13,nan,nan,0.196976542007157,0.4183179636263755,0.1970476819419749,0.41851976592906776
goal1/design_g1_70.npz,auxetic_rotating_squares_t25.0_r4,64,0.002977155623432315,0.018805618582131624,2.1501686012476908e-12,nan,nan,-0.27729053046787977,0.21575885859930233,-0.2761019199415005,0.21659294991156539
goal1/design_g1_71.npz,tiling_kagome_r2,48,0.0027513320375120442,0.018991566246819632,2.5110520759417983e-12,nan,nan,-0.22892097543902615,0.06123197245558707,-0.2279749176867277,0.06216641298247319
goal1/design_g1_72.npz,flipped_s305_f8,100,0.10863073229139059,0.005186730633043273,1.944885274799149e-12,nan,nan,0.07432543253951707,0.14663109671591404,0.07485345602899555,0.14728976574987593
goal1/design_g1_73.npz,random_graded_n58_s1007,116,0.02259483388178427,0.057212067599866745,0.049599969449436135,nan,nan,0.11431978868751345,0.2824418528918258,0.11571862750096369,0.2843149195270041
goal1/design_g1_74.npz,bravais_phi1.4_psi1.2_eta0.2_s1,120,0.0070938768161084576,0.0006271253555706791,6.0517142584532e-13,nan,nan,0.19223419382549453,0.4545507636403807,0.19233593220135936,0.4547578180585093
goal1/design_g1_75.npz,bravais_phi0.8_psi1.0_eta0.2_s1,60,0.002555896474025182,0.015515597399638693,3.378267026699899e-12,nan,nan,-0.13872966531381556,0.14620203384613656,-0.13771378804182055,0.1468993214659749
goal1/design_g1_76.npz,random_graded_n49_s1019,98,0.13930250389945542,0.022102928500637088,3.97038843624738e-11,nan,nan,-0.08012686104460556,0.2046335302753334,-0.0790902358759383,0.2057142096182576
goal1/design_g1_77.npz,bravais_phi1.0_psi0.8_eta0.0_s0,96,0.0004822148617794064,0.000715997851255352,5.254535716351391e-13,nan,nan,0.20235749869076314,0.4588664870431141,0.20248296788254105,0.45906647120716365
goal1/design_g1_78.npz,flipped_s310_f8,102,0.006452326275543957,0.0023356699176113266,3.276805762712232e-11,nan,nan,0.13961932160078022,0.282400197396412,0.1399322446894713,0.28296397721344213
goal1/design_g1_79.npz,flipped_s304_f8,106,0.009811479305535276,0.0015273846072157086,5.779150763203249e-13,nan,nan,0.19607993969193907,0.328695593627819,0.19635851756174497,0.3290513558173382
goal1/design_g1_8.npz,random_uniform_n67_s1026,134,0.0018334429763949556,0.003231136834312755,1.0750512406166415e-11,nan,nan,0.19110500842008823,0.24047084492222953,0.19165865832869702,0.24109806697225253
goal1/design_g1_80.npz,flipped_s313_f8,110,0.021174895486400877,0.013919380309455907,9.14950798310954e-13,nan,nan,-0.0003581367575581485,0.27366060898337163,0.00030842496210486015,0.27427788956548954
goal1/design_g1_81.npz,auxetic_rotating_squares_t35.0_r4,64,0.001407743890989876,0.013723513669864677,8.27155824755775e-13,nan,nan,0.0021305118114510846,0.1626314327410421,0.002813163106771628,0.16329801276971267
goal1/design_g1_82.npz,tiling_square_octagon_r3,72,0.003652354680774371,0.3180621983600739,0.31149103189475535,nan,nan,0.06162951756271335,0.18995334398706903,0.06288620580922716,0.19117893907852768
goal1/design_g1_83.npz,random_poisson_disk_n59_s1016,114,0.0004973193615668836,0.000892048042672083,5.953050316467099e-13,nan,nan,0.24851832171791907,0.30531677563075216,0.24871952812191153,0.30554115397055176
goal1/design_g1_84.npz,random_graded_n62_s1043,124,0.0017112054818212707,0.0025389467697176154,1.5090294512257303e-11,nan,nan,0.2325248716235449,0.3152517358223403,0.23295202228694722,0.31592256467701013
goal1/design_g1_85.npz,flipped_s315_f8,108,0.0010409014590040677,0.0034524500125319695,1.2592905949238054e-12,nan,nan,0.09978767540354143,0.29839424701050404,0.100219762866339,0.29875539261821865
goal1/design_g1_86.npz,random_uniform_n58_s1038,116,0.0019042263815794436,0.005200176157199924,2.1725070543015182e-11,nan,nan,0.09999597962514582,0.30330144374076096,0.10062382066356987,0.30394237906706195
goal1/design_g1_87.npz,random_graded_n46_s1023,92,0.0017382169614093418,0.003740855221540963,8.427184755380371e-12,nan,nan,0.15787485297933376,0.2984117665966418,0.15845489435161883,0.29904772986228534
goal1/design_g1_88.npz,bravais_phi1.2_psi1.0_eta0.2_s0,60,0.0006135082713800977,0.0010447394741941434,5.02366737883456e-13,nan,nan,0.22057892867022755,0.33605603469872436,0.22077400606526007,0.33633458539003636
goal1/design_g1_89.npz,bravais_phi1.2_psi0.8_eta0.0_s0,120,8.443547080166924e-05,0.00012720591802315497,4.95874343330382e-13,nan,nan,0.1953563738384236,0.4923271991738644,0.19537702866049805,0.4923577915011582
goal1/design_g1_9.npz,random_poisson_disk_n44_s1036,90,0.00969216440008358,0.0008549732130133529,3.229381964292453e-13,nan,nan,0.25020238079366736,0.31527341541646214,0.25038591697632717,0.31548052673690935
goal1/design_g1_90.npz,bravais_phi0.8_psi1.0_eta0.2_s0,60,0.0010357045724023184,0.002423534106331644,3.3184489378717994e-13,nan,nan,0.19996106601154393,0.3170468449468243,0.20038671477521902,0.3174207194261189
goal1/design_g1_91.npz,tiling_square_r7,98,0.0005211960771623891,0.001092995198680629,4.845790455914602e-13,nan,nan,0.20000979968865412,0.32342811669776345,0.20021213762590395,0.3236297301787108
goal1/design_g1_92.npz,random_poisson_disk_n65_s1008,128,0.0006452804776358179,0.001489483082374998,2.8823979777610026e-13,nan,nan,0.20095337994064294,0.2858526314213128,0.20125774906389096,0.28612330829483557
goal1/design_g1_93.npz,random_uniform_n42_s1018,84,0.001390903319495318,0.0025761631068317342,9.39154515078161e-12,nan,nan,0.19644355637520158,0.3239324032569444,0.19685084495127264,0.3244375214349399
goal1/design_g1_94.npz,bravais_phi1.0_psi0.8_eta0.2_s0,96,0.0005405010958065559,0.0009343510017841386,9.314927901742492e-13,nan,nan,0.23730751229817101,0.39932157700386844,0.23750193251587895,0.3995408225941357
goal1/design_g1_95.npz,bravais_phi1.0_psi1.2_eta0.0_s0,72,0.0009179297625883653,0.03906277404953183,0.039066927809181584,nan,nan,0.3000196977555991,0.4410118747885121,0.3002258185704072,0.44123768371496974
goal1/design_g1_96.npz,random_blue_noise_n54_s1033,108,0.00022940183971048578,0.0002912819884914187,5.535846889038332e-13,nan,nan,0.30000934494640225,0.34639051297627876,0.30006748419715235,0.3464649130394695
goal1/design_g1_97.npz,bravais_phi1.2_psi1.2_eta0.2_s0,60,0.00035793880735995875,0.00046257153082506907,3.922245204469784e-13,nan,nan,0.2808109829557402,0.3929812719005156,0.2808953470798177,0.3931131626941199
goal1/design_g1_98.npz,auxetic_rotating_squares_t25.0_r6,144,0.0003127960007811015,0.002421678623874214,0.002263755883515535,nan,nan,0.2878489871362438,0.3205994156127735,0.2879965160676031,0.3207266504525311
goal1/design_g1_99.npz,random_blue_noise_n47_s1001,94,0.0015563912095846733,8.278031001538156e-05,5.538089048541067e-13,nan,nan,0.30309845430391885,0.3599427882341313,0.3031179148183674,0.3599648450457122
goal2/design_g2_crystal_phi0.7_psi1.3_0.npz,bravais_phi0.7_psi1.3+pos,72,0.015133668014628787,0.01679659013421136,0.017179294967634682,0.007187726079869172,0.04838198877606281,0.18199228941768963,0.5344694929229242,0.1820953247174012,0.5345643057515859
goal2/design_g2_crystal_phi0.7_psi1.3_1.npz,bravais_phi0.8_psi1.3,60,0.00013141671019828438,0.000292268116832166,4.583383060301146e-13,0.0109276666374174,0.013217770599702972,0.1836254917110198,0.49509445077023284,0.1836815221027441,0.49515849972593823
goal2/design_g2_crystal_phi0.7_psi1.3_2.npz,random_poisson_disk_n48_s0,90,0.005031805913869425,0.0038647660972031357,6.284807426395498e-09,0.046005737894184495,0.5683493897458768,0.16708267473159566,0.8429545552713917,0.16749962162514842,0.8425998104443735
goal2/design_g2_crystal_phi1.35_psi1.0_rot30_0.npz,random_poisson_disk_n48_s2+pos,88,0.0015090145274891942,0.001484460517478262,4.2148201182571945e-13,0.0064481962680387195,0.13863146971687157,0.2614569895041257,0.5091076993351407,0.2616318452156125,0.5094758356377218
goal2/design_g2_crystal_phi1.35_psi1.0_rot30_1.npz,random_poisson_disk_n48_s0,90,0.0008470710758048394,0.0012252885356211492,2.257536996811e-06,0.013422528581532589,0.10124362559782862,0.24791603044031457,0.4982605228045115,0.2481267988438077,0.49857903855533653
goal2/design_g2_crystal_phi1.35_psi1.0_rot30_2.npz,bravais_phi1.2_psi1.2,60,0.0014283398941624115,0.0016079211110778962,1.1025404951866297e-12,0.017857871325002606,0.12476963843011668,0.25619632076053744,0.5038687894197378,0.2563540304342891,0.5044501061244322
goal2/design_g2_crystal_phi1.3_psi1.0_0.npz,random_poisson_disk_n48_s0,90,0.001104801681449552,0.000956547698661891,4.118465947495718e-13,0.005740490675140375,0.15501985407814733,0.26526342244462403,0.47255507876125963,0.26538530425777834,0.4728073054269063
goal2/design_g2_crystal_phi1.3_psi1.0_1.npz,bravais_phi1.3_psi1.0,72,0.015840904281221257,0.01978130277337411,0.018728035188152525,0.00591714661667786,0.22750960306206136,0.2657669721219105,0.5265284838526445,0.26567215399342375,0.5268441210371516
goal2/design_g2_crystal_phi1.3_psi1.0_2.npz,random_poisson_disk_n48_s2,88,0.0007379491766192903,0.0007695681058393477,6.926661644701164e-10,0.009050430500732398,0.12394836339282445,0.26551656421748643,0.4490471708933195,0.2656490951916687,0.44919496194298747
goal2/design_g2_crystal_phi1.5_psi0.75_0.npz,bravais_phi1.5_psi0.8+pos,96,0.0004987597201334126,0.00046785675924390624,1.5536351832120576e-10,0.010265603118130073,0.09996957446235655,0.14775771388751047,0.4823446516407124,0.14779204208392135,0.48251477280852256
goal2/design_g2_crystal_phi1.5_psi0.75_1.npz,random_blue_noise_n48_s1,96,0.005562169516737048,0.002810748286345543,1.3918813294077769e-11,0.04136060789689244,0.6130006694842403,0.15068536104693156,0.8198152323636054,0.15067358537215103,0.8206937227947604
goal2/design_g2_crystal_phi1.5_psi0.75_2.npz,random_poisson_disk_n48_s0,90,0.019122488589316977,0.01672214032326795,1.118666573261478e-11,0.07342867234497685,1.0951872735183783,0.12539089004316403,1.1228838001881043,0.12446011696614484,1.1268655485744155
goal2/design_g2_crystal_phi1.5_psi0.8_rot45_0.npz,random_poisson_disk_n48_s2+pos,88,0.01050126223600395,0.005976115873590327,1.294494490210171e-12,0.031059938329430326,0.6795601147599164,0.17341578147944217,0.8466848653781966,0.17311578375623268,0.8478889230175672
goal2/design_g2_crystal_phi1.5_psi0.8_rot45_1.npz,bravais_phi0.8_psi1.3,60,0.007399866709894065,0.0041921471405906175,2.5722589233746426e-12,0.04579872076531388,0.7210813488226144,0.16792474787431438,0.8444167027556445,0.16799790441054324,0.8456316244950856
goal2/design_g2_crystal_phi1.5_psi0.8_rot45_2.npz,random_poisson_disk_n48_s0,90,0.002570236121917091,0.0020027234687044443,9.149827819802274e-12,0.05172467196303776,0.3533355854703135,0.18086415373981604,0.6198869563279997,0.1810885539991627,0.6206286450612389
goal2/design_g2_hand_Ex1.0_Ey1.0_nu0.55_G0.2_0.npz,random_poisson_disk_n48_s0+pos,90,0.006069031696462224,0.0076914516787367545,1.203518045401459e-11,0.10275284275748164,0.5769780259683693,0.522236511180892,0.9332406081572393,0.5237725223574167,0.932061973183647
goal2/design_g2_hand_Ex1.0_Ey1.0_nu0.55_G0.2_1.npz,random_poisson_disk_n48_s2+pos+pos,88,0.008997681064014551,0.01111069025937219,2.6614637996687825e-10,0.1591068948559261,0.5315515666334648,0.5137506848828299,0.9273304891371509,0.5168420265639286,0.9295586205110353
goal2/design_g2_hand_Ex1.0_Ey1.0_nu0.55_G0.2_2.npz,bravais_phi0.8_psi1.3,60,0.008395240587607766,0.011254507005673396,1.1854506487628668e-11,0.18149168197049814,0.5848250542135143,0.501162807812509,0.9536905191342848,0.5012884010783254,0.955950940216584
goal2/design_g2_hand_Ex1.2_Ey1.2_nu-0.3_G0.3_0.npz,random_poisson_disk_n48_s0+pos,90,0.00451986433731949,0.026007575312062763,5.58116005512806e-10,0.07129882848935698,0.3257102702362927,-0.23695769758321197,0.5349984743405752,-0.23528408789628466,0.5360391003795629
goal2/design_g2_hand_Ex1.2_Ey1.2_nu-0.3_G0.3_1.npz,bravais_phi0.7_psi1.3,72,0.04889907933727816,0.07780757627378651,4.214182504943714e-06,0.08392580639032454,0.8083538441964342,-0.23195590781190206,0.8996669067576628,-0.22929068312070003,0.9016343785884525
goal2/design_g2_hand_Ex1.2_Ey1.2_nu-0.3_G0.3_2.npz,random_poisson_disk_n48_s2+pos+pos,88,0.005013870327408007,0.021300204380374072,2.491935238455459e-10,0.08778000316462431,0.47335675525473375,-0.21794783174826715,0.6717816593821907,-0.21623688432518087,0.6734019782231897
goal2/design_g2_hand_Ex1.6_Ey0.8_nu0.3_G0.45_0.npz,random_blue_noise_n48_s1+pos,96,0.0018406481465063629,0.0023901858345517406,2.513928091319462e-12,0.003941731632184586,0.26879425119308986,0.15073373685338823,0.3923807833510328,0.15100018843271257,0.3924287172265993
goal2/design_g2_hand_Ex1.6_Ey0.8_nu0.3_G0.45_1.npz,bravais_phi1.0_psi1.0,72,0.04914510359563032,0.004443732877254795,7.932334331329363e-06,0.012722768777294613,0.18554556962859015,0.15339608196216345,0.34391893903470616,0.15411575656106205,0.3448178161306811
goal2/design_g2_hand_Ex1.6_Ey0.8_nu0.3_G0.45_2.npz,bravais_phi1.5_psi0.8,96,0.0074370563261957345,0.007183293956184563,3.332283053184685e-12,0.014795271509692398,0.7133532394069375,0.1520180153945739,0.6693351607598594,0.1523329482142718,0.6707043655762216
goal2/design_g2_hand_Ex1.6_Ey0.8_nu0.3_G0.45_rot30_0.npz,random_blue_noise_n48_s1+pos,96,0.0024751317844352583,0.002660795806246642,3.793063510429698e-12,0.0028308932394427444,0.2561603762166449,0.15125446993433142,0.5149890282413112,0.1515810146862173,0.5157320920953303
goal2/design_g2_hand_Ex1.6_Ey0.8_nu0.3_G0.45_rot30_1.npz,random_uniform_n48_s3,96,0.0033811040990796015,0.0032493342293968266,3.166314776982946e-10,0.010714548662322132,0.43127458473019065,0.14401696328367394,0.6562261411946764,0.1443467431652677,0.6568716238253643
goal2/design_g2_hand_Ex1.6_Ey0.8_nu0.3_G0.45_rot30_2.npz,random_poisson_disk_n48_s0,90,0.001986843646651637,0.002216906764541926,8.58620234751511e-13,0.017933837231915994,0.19029124063248282,0.1575083547704798,0.44891795085534164,0.15780041470087608,0.4495384125295735
goal2/design_g2_hand_Ex2.0_Ey0.7_nu0.1_G0.8_rot22_0.npz,random_uniform_n48_s3+pos,96,0.009261808742041924,0.03686809641507747,1.2910492670937573e-07,0.029814424223723934,0.5422171806331291,-0.21788968191795463,0.5764308578021949,-0.21695018279419195,0.5792909998095618
goal2/design_g2_hand_Ex2.0_Ey0.7_nu0.1_G0.8_rot22_1.npz,random_blue_noise_n48_s1,96,0.00574916388641919,0.03694748689717127,1.6721614878218866e-09,0.0347443765609492,0.49252691632133166,-0.21215960255385777,0.5236306750967902,-0.2107642994213371,0.5258118824361344
goal2/design_g2_hand_Ex2.0_Ey0.7_nu0.1_G0.8_rot22_2.npz,random_poisson_disk_n48_s0,90,0.003932522385119583,0.03015457806516347,1.9131440398301543e-09,0.03717882071331857,0.3541538511076889,-0.19523072380880657,0.396115388469615,-0.1942901258936389,0.39794229514542184
goal2/design_g2_random_spd_s0_2_0.npz,random_poisson_disk_n48_s2+pos,88,0.004803234026062919,0.01990527104367594,2.4496624015723647e-10,0.037301990197928014,0.5277865223101742,-0.6825282739754427,-0.018467375638678236,-0.6806607364909159,-0.017998741405460615
goal2/design_g2_random_spd_s0_2_1.npz,bravais_phi1.2_psi1.2,60,0.011026338932439428,0.016187913235993223,2.4893182097836926e-08,0.053854683940994685,0.23051329537598547,-0.5675009440675124,-0.08401002648130372,-0.5627841536199449,-0.08279885331770652
goal2/design_g2_random_spd_s0_2_2.npz,random_blue_noise_n48_s1,96,0.009627044716243538,0.02451872203256103,6.424037426100971e-11,0.055449799518056064,0.4203427772869431,-0.6363671448043701,-0.03561689643984101,-0.6330083158906996,-0.0346246182989635
goal2/design_g2_random_spd_s0_3_0.npz,random_blue_noise_n48_s1+pos,96,0.004303327100034671,0.007026038595245903,2.961998910153286e-10,0.06662382610386652,0.7024280721271021,0.184761714854505,1.247543766042229,0.185900796512259,1.2489291445490827
goal2/design_g2_random_spd_s0_3_1.npz,random_poisson_disk_n48_s2+pos,88,0.01757584121147937,0.04872963438493997,7.578204971062481e-11,0.09594760608394859,1.5917103560488703,0.048552192581247905,2.0686819089282102,0.05142240104572861,2.063086432005491
goal2/design_g2_random_spd_s0_3_2.npz,random_uniform_n48_s3,96,0.009423374907700732,0.020569369497300254,2.2835093631754017e-08,0.10144674972810153,1.5984766902600889,0.0521281252979012,2.0377685708987423,0.053272483009194446,2.0362597348255487
goal2/design_g2_random_spd_s0_4_0.npz,random_poisson_disk_n48_s2+pos+pos,88,0.014713799093902857,0.030331333472979203,3.152504068582535e-07,0.08339632869770042,0.8115562002771443,-0.6192442751335794,1.2524202660090342,-0.6159175050925483,1.253629455765992
goal2/design_g2_random_spd_s0_4_1.npz,bravais_phi1.2_psi1.2,60,0.005830200862615931,0.029513305803568257,1.3030887444016407e-09,0.10205900357568098,0.6158493707757707,-0.5571118401199607,1.1365405652459373,-0.553954036886795,1.1339009818909078
goal2/design_g2_random_spd_s0_4_2.npz,bravais_phi0.8_psi1.3,60,0.012940046910455805,0.024000908661133597,4.3603499615960756e-10,0.11559374919620358,0.520690767378774,-0.5480187454926153,1.0768061890323495,-0.545480594625162,1.0811974419994737
goal2_attempts/design_g2att_crystal_phi0.7_psi1.3_0.npz,bravais_phi1.0_psi1.0,72,0.25266758657428573,0.3799329419069296,0.38087641204693146,0.4183634375344025,0.41785761002109134,0.22200554617826593,0.41819263829136766,0.22259811275251679,0.4190494240276137
goal2_attempts/design_g2att_crystal_phi0.7_psi1.3_1.npz,bravais_phi1.3_psi1.0,72,0.13256577682852475,0.006382537961733495,1.797659392136743e-11,0.21501429112457715,0.4299761664364957,0.1959514752191907,0.7810429854538175,0.19717460896830444,0.7812199651026726
