run_id,topo,topo_class,coord_sig,n_nodes,n_bond,nu_target,nu_initial,nu_achieved_sim,E_achieved_sim,err,nu_aniso_std,solver_sim_gap,trustworthy,select_score,status,error,design_loss,design_path
72,reentrant_honeycomb,auxetic,4:0.11|5:0.22|6:0.33|7:0.19|8:0.16,64,194,0.1,0.27276423702272845,0.13056526082866635,0.8917550318396208,0.03056526082866634,0.03474078995778435,0.4837604701460415,0,0.2724454959016871,ok,,0.00037078099008764807,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_reentrant_honeycomb_p010.npz
73,reentrant_honeycomb,auxetic,4:0.11|5:0.22|6:0.33|7:0.19|8:0.16,64,194,0.2,0.27276423702272845,0.2100925477367377,0.9453402140821499,0.010092547736737678,0.03399456681451539,0.20311794021242086,0,0.1116515178429481,ok,,0.0007692075429366865,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_reentrant_honeycomb_p020.npz
74,reentrant_honeycomb,auxetic,4:0.11|5:0.22|6:0.33|7:0.19|8:0.16,64,194,0.3,0.27276423702272845,0.29220655443231713,1.0388411018387438,0.007793445567682855,0.037631350495831224,0.08731445815957516,0,0.05145067464747043,ok,,0.0014129043983263242,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_reentrant_honeycomb_p030.npz
75,reentrant_honeycomb,auxetic,4:0.11|5:0.22|6:0.33|7:0.19|8:0.16,64,194,0.4,0.27276423702272845,0.283945162428579,1.0132779968912773,0.11605483757142104,0.06307165013418371,0.16043378451512796,0,0.19627172982898503,ok,,0.01745381591530879,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_reentrant_honeycomb_p040.npz
76,reentrant_honeycomb,auxetic,4:0.11|5:0.22|6:0.33|7:0.19|8:0.16,64,194,0.6,0.27276423702272845,0.28499852483275884,1.0175558967456162,0.31500147516724114,0.06347931934907879,0.15408510467363384,0,0.3920440275040581,ok,,0.10465484494840943,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_reentrant_honeycomb_p060.npz
77,reentrant_honeycomb,auxetic,4:0.11|5:0.22|6:0.33|7:0.19|8:0.16,64,194,0.9,0.27276423702272845,0.2844397115885878,1.0183069120268426,0.6155602884114122,0.06417414047484396,0.15291845068570514,0,0.6920195137542647,ok,,0.38735300893666585,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_reentrant_honeycomb_p090.npz
78,foam_poisson,foam,5:0.31|6:0.41|7:0.24|8:0.04,54,162,-0.95,0.3083440930024813,-0.2690998764974631,0.5278483049058559,0.6809001235025369,0.00993593328123311,0.23793185888279625,0,0.7998660529439351,ok,,0.41193373203291545,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_foam_poisson_m095.npz
79,foam_poisson,foam,5:0.31|6:0.41|7:0.24|8:0.04,54,162,-0.75,0.3083440930024813,-0.2690998764974631,0.5278483049058559,0.4809001235025369,0.00993593328123311,0.23793185888279625,0,0.599866052943935,ok,,0.19525196840937903,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_foam_poisson_m075.npz
80,foam_poisson,foam,5:0.31|6:0.41|7:0.24|8:0.04,54,162,-0.5,0.3083440930024813,-0.2733563030381076,0.5209500528838885,0.2266436969618924,0.011428248882614936,0.2250116229504442,0,0.3391495084371145,ok,,0.03435172658658871,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_foam_poisson_m050.npz
81,foam_poisson,foam,5:0.31|6:0.41|7:0.24|8:0.04,54,162,-0.3,0.3083440930024813,-0.2163965874536799,0.5658589195467605,0.08360341254632009,0.009949653424888377,0.42712311695671346,0,0.2971649710246768,ok,,0.00023567790528392633,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_foam_poisson_m030.npz
82,foam_poisson,foam,5:0.31|6:0.41|7:0.24|8:0.04,54,162,-0.1,0.3083440930024813,-0.09856609496848641,0.6837588645237749,0.0014339050315135965,0.01163017902950069,0.05969775870206035,0,0.03128278438254377,ok,,6.718108461701059e-05,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_foam_poisson_m010.npz
83,foam_poisson,foam,5:0.31|6:0.41|7:0.24|8:0.04,54,162,0.1,0.3083440930024813,0.11107170808208691,0.8689344707734697,0.011071708082086906,0.011841907227598073,0.11748762068697138,0,0.0698155184255726,ok,,0.00018242376204270823,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_foam_poisson_p010.npz
84,foam_poisson,foam,5:0.31|6:0.41|7:0.24|8:0.04,54,162,0.2,0.3083440930024813,0.20123766460582276,0.9712047974356042,0.0012376646058227525,0.003384762505041325,1.019647329873466e-11,1,0.0012376646109209892,ok,,1.2988430889995774e-05,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_foam_poisson_p020.npz
85,foam_poisson,foam,5:0.31|6:0.41|7:0.24|8:0.04,54,162,0.3,0.3083440930024813,0.30025164158265927,1.0862075864698675,0.00025164158265927883,0.003862048373889595,1.2157218967115308e-12,1,0.00025164158326713976,ok,,1.4978741128239763e-05,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_foam_poisson_p030.npz
86,foam_poisson,foam,5:0.31|6:0.41|7:0.24|8:0.04,54,162,0.4,0.3083440930024813,0.33356708336905866,1.0736374284985855,0.06643291663094136,0.01939075135503949,1.1191344921659231e-12,1,0.06643291663150093,ok,,0.004789333650210392,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_foam_poisson_p040.npz
87,foam_poisson,foam,5:0.31|6:0.41|7:0.24|8:0.04,54,162,0.6,0.3083440930024813,0.3389406093771034,1.0776354210513317,0.26105939062289657,0.02027311479812148,8.451710570356248e-13,1,0.2610593906233192,ok,,0.06856300461604192,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_foam_poisson_p060.npz
88,foam_poisson,foam,5:0.31|6:0.41|7:0.24|8:0.04,54,162,0.9,0.3083440930024813,0.340169359428914,1.0755140049297514,0.559830640571086,0.02071942699592082,1.1152748648335376e-12,1,0.5598306405716437,ok,,0.3138396407773188,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_foam_poisson_p090.npz
89,flipped_tri_f8,flipped,4:0.02|5:0.18|6:0.62|7:0.14|8:0.04,56,168,-0.95,0.29112897026245793,-0.2634133873588466,0.5135236812261105,0.6865866126411533,0.014801880300273266,0.7940938170302783,0,1.0836335211562924,ok,,0.3185265364040996,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_flipped_tri_f8_m095.npz
90,flipped_tri_f8,flipped,4:0.02|5:0.18|6:0.62|7:0.14|8:0.04,56,168,-0.75,0.29112897026245793,-0.27235019097298546,0.523047124449764,0.47764980902701454,0.015793362136475746,0.699896946718026,0,0.8275982823860275,ok,,0.12097504286345616,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_flipped_tri_f8_m075.npz
91,flipped_tri_f8,flipped,4:0.02|5:0.18|6:0.62|7:0.14|8:0.04,56,168,-0.5,0.29112897026245793,-0.05715417651873375,0.7321232997469547,0.4428458234812662,0.02637751727019094,0.5764563720598376,0,0.731074009511185,ok,,0.1684061321590718,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_flipped_tri_f8_m050.npz
92,flipped_tri_f8,flipped,4:0.02|5:0.18|6:0.62|7:0.14|8:0.04,56,168,-0.3,0.29112897026245793,-0.05715417651873375,0.7321232997469547,0.24284582348126624,0.02637751727019094,0.5764563720598376,0,0.531074009511185,ok,,0.044606271383856214,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_flipped_tri_f8_m030.npz
93,flipped_tri_f8,flipped,4:0.02|5:0.18|6:0.62|7:0.14|8:0.04,56,168,-0.1,0.29112897026245793,-0.05715417651873375,0.7321232997469547,0.042845823481266254,0.02637751727019094,0.5764563720598376,0,0.33107400951118504,ok,,0.0008064106086406338,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_flipped_tri_f8_m010.npz
94,flipped_tri_f8,flipped,4:0.02|5:0.18|6:0.62|7:0.14|8:0.04,56,168,0.1,0.29112897026245793,0.10079555781895558,0.8704979744907104,0.0007955578189555723,0.00969142425539232,0.08307112957011932,0,0.04233112260401523,ok,,3.322408204427422e-05,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_flipped_tri_f8_p010.npz
95,flipped_tri_f8,flipped,4:0.02|5:0.18|6:0.62|7:0.14|8:0.04,56,168,0.2,0.29112897026245793,0.20025149427858216,0.9723896613244837,0.00025149427858214835,0.00438690702508779,9.255670732658602e-12,1,0.00025149428320998373,ok,,1.9308202618831465e-05,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_flipped_tri_f8_p020.npz
96,flipped_tri_f8,flipped,4:0.02|5:0.18|6:0.62|7:0.14|8:0.04,56,168,0.3,0.29112897026245793,0.3007172075430107,1.0597379665230442,0.0007172075430106895,0.0018965474076834752,2.3481290473688082e-12,1,0.000717207544184754,ok,,4.111278728759478e-06,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_flipped_tri_f8_p030.npz
97,flipped_tri_f8,flipped,4:0.02|5:0.18|6:0.62|7:0.14|8:0.04,56,168,0.4,0.29112897026245793,0.3256203468793945,1.0257284087764769,0.07437965312060552,0.02316274575227418,3.993056752625075e-12,1,0.07437965312260204,ok,,0.006068845589148982,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_flipped_tri_f8_p040.npz
98,flipped_tri_f8,flipped,4:0.02|5:0.18|6:0.62|7:0.14|8:0.04,56,168,0.6,0.29112897026245793,0.33258661286889063,1.036394000458666,0.26741338713110935,0.022042305510342596,4.292815815579381e-12,1,0.26741338713325574,ok,,0.07199578284915949,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_flipped_tri_f8_p060.npz
99,flipped_tri_f8,flipped,4:0.02|5:0.18|6:0.62|7:0.14|8:0.04,56,168,0.9,0.29112897026245793,0.33258661286889063,1.036394000458666,0.5674133871311093,0.022042305510342596,4.292815815579381e-12,1,0.5674133871332557,ok,,0.32244381512783876,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_flipped_tri_f8_p090.npz
100,flipped_tri_f14,flipped,4:0.07|5:0.23|6:0.38|7:0.27|8:0.05,56,168,-0.95,0.2584560330281024,-0.18295597956286105,0.6081944830735837,0.7670440204371389,0.023697351571369988,0.9149844549956516,0,1.2245362479349646,ok,,0.3850898014562656,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_flipped_tri_f14_m095.npz
101,flipped_tri_f14,flipped,4:0.07|5:0.23|6:0.38|7:0.27|8:0.05,56,168,-0.75,0.2584560330281024,-0.2145454471154788,0.5463994166173666,0.5354545528845212,0.027718019655083914,0.9871430529218481,0,1.0290260793454453,ok,,0.11920641687589381,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_flipped_tri_f14_m075.npz
102,flipped_tri_f14,flipped,4:0.07|5:0.23|6:0.38|7:0.27|8:0.05,56,168,-0.5,0.2584560330281024,-0.1973685209204348,0.5651361729982042,0.3026314790795652,0.020929685647154996,0.9892202640429367,0,0.7972416111010336,ok,,0.014562688046507552,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_flipped_tri_f14_m050.npz
103,flipped_tri_f14,flipped,4:0.07|5:0.23|6:0.38|7:0.27|8:0.05,56,168,-0.3,0.2584560330281024,-0.1783373082286609,0.5828207725178277,0.1216626917713391,0.015922868706949166,0.6493318427251599,0,0.446328613133919,ok,,0.000655765713709438,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_flipped_tri_f14_m030.npz
104,flipped_tri_f14,flipped,4:0.07|5:0.23|6:0.38|7:0.27|8:0.05,56,168,-0.1,0.2584560330281024,-0.030204878963347732,0.7643856891438189,0.06979512103665228,0.005985756838744586,0.7917024782302108,0,0.46564636015175764,ok,,0.0011069758203323806,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_flipped_tri_f14_m010.npz
105,flipped_tri_f14,flipped,4:0.07|5:0.23|6:0.38|7:0.27|8:0.05,56,168,0.1,0.2584560330281024,0.09988852430019277,0.8905166312092945,0.0001114756998072397,0.009854104350340133,4.1781175432938006e-10,1,0.00011147590871311687,ok,,9.711579957703774e-05,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_flipped_tri_f14_p010.npz
106,flipped_tri_f14,flipped,4:0.07|5:0.23|6:0.38|7:0.27|8:0.05,56,168,0.2,0.2584560330281024,0.19922949223696848,0.9697194071274269,0.0007705077630315305,0.009432535792437012,4.217094409335847e-12,1,0.0007705077651400776,ok,,8.956641368941904e-05,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_flipped_tri_f14_p020.npz
107,flipped_tri_f14,flipped,4:0.07|5:0.23|6:0.38|7:0.27|8:0.05,56,168,0.3,0.2584560330281024,0.2995416830423271,1.0615512901693709,0.0004583169576728996,0.011272305193116032,4.195594030464616e-12,1,0.00045831695977069663,ok,,0.00012727491879705748,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_flipped_tri_f14_p030.npz
108,flipped_tri_f14,flipped,4:0.07|5:0.23|6:0.38|7:0.27|8:0.05,56,168,0.4,0.2584560330281024,0.3324703342685552,1.0956299037042796,0.06752966573144481,0.03294243190713992,1.8938057015437863e-12,1,0.06752966573239172,ok,,0.00564545957376613,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_flipped_tri_f14_p040.npz
109,flipped_tri_f14,flipped,4:0.07|5:0.23|6:0.38|7:0.27|8:0.05,56,168,0.6,0.2584560330281024,0.33097577576934023,1.1012856640623205,0.26902422423065975,0.03495474749447413,1.4491257447536696e-12,1,0.26902422423138433,ok,,0.07359586759531296,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_flipped_tri_f14_p060.npz
110,flipped_tri_f14,flipped,4:0.07|5:0.23|6:0.38|7:0.27|8:0.05,56,168,0.9,0.2584560330281024,0.33090251461736936,1.094678106852587,0.5690974853826307,0.03644990122280597,1.6620179299238587e-12,1,0.5690974853834617,ok,,0.32520054316800484,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_flipped_tri_f14_p090.npz
